word,Count
lurk,8358
dentist,3688
slack,12869
withhold,15521
informast,7032
dime,3850
rappel,11434
parlement,10284
ça,15921
fass,5081
complèt,2846
soit,13004
exigé,4889
lhnownews,8088
autumn,967
elementari,4488
decemb,3546
irrepar,7213
p_acrc,10191
darn,3453
globalist,5893
nationalist,9345
mike,8870
flynn,5350
hype,6736
airport,339
rebel,11511
mayoralti,8654
kjj,7753
arccollective,734
earnest,4342
engin,4632
unbreak,14614
fipa,5243
sovereignti,13078
bohemianww,1536
treasuri,14324
agggiijq,284
conseil,2932
trésor,14447
présent,11162
budgétair,1762
rczbgiijr,11471
revamp,11866
misogynist,8976
adress,208
dkgiix,4024
scuwgiix,12439
coercion,2712
reassess,11510
arbitrari,731
fahlq,5004
shortcom,12703
centrist,2283
dougsaunders,4138
morric,9137
defect,3595
ransomwar,11424
untrac,14814
cryptocurr,3292
heavili,6396
crypto,3291
luwz,8363
parrot,10295
touchscreen,14227
cannot,1995
distinguish,3988
psycholog,11180
condemn,2881
cyberthreat,3393
bandmomtweets,1087
polarbeardqc,10755
imper,6868
smallbusi,12921
decentworkandhealth,3551
beforetool,1239
mirror,8951
denounc,3685
wilmot,15479
epthgifmo,4719
writer,15630
essay,4773
daltoncampaward,3424
dca,3502
shockingli,12692
company,2820
vet,15038
broker,1716
deer,3589
cbcontheisland,2146
heartbreak,6382
sicken,12747
digest,3834
endoverdos,4607
harmreduct,6291
remot,11699
uneth,14681
harperwillalwaysbedanger,6300
kenroth,7660
rolls,12027
royc,12084
combust,2771
bloomberg,1490
adrmjteuvqxgk,211
deputi,3708
unimport,14719
jt,7504
suffoc,13514
notmypm,9671
fool,5394
getvax,5819
meddl,8703
bleat,1453
tomflanagan,14173
alec,396
cabal,1858
globe,5903
pursu,11250
remedi,11687
blockad,1470
pressur,10978
articles,795
membership,8754
leg,8016
easier,4350
prochain,11046
cheff,2395
conservateur,2942
orfali,10023
superannu,13551
footprint,5402
portfolio,10846
aupol,928
aus,933
delusion,3648
roof,12039
canadians,1965
onli,9931
paul_zilio,10365
heat,6388
wildfir,15467
defenc,3596
robust,11999
weather,15312
deliverolog,3643
broadcast,1708
scottmo,12409
spywar,13179
stoparmingua,13361
stopharp,13367
realtim,11504
vimeo,15086
fd,5116
inflict,7021
season,12454
flu,5344
fiduciari,5196
osfi,10041
bsif,1744
docs,4048
clmt,2655
timjacobwise,14118
tldr,14139
jenniferrobson,7370
truce,14381
ezxozh,4981
nurtur,9748
grown,6145
psychokenneythekil,11179
butcher,1819
envi,4686
charl,2360
manson,8510
studen,13448
votekenneyout,15156
singularzeez,12817
otd,10048
sea,12444
zachariah,15840
gillam,5846
rupert,12137
ketch,7672
nonsuch,9619
canadianstampnews,1967
reache,11477
philat,10550
collectstamp,2746
util,14900
wednesdaythought,15326
suprem,13575
fairwaygail,5021
ccli,2176
ubc,14540
considering,2957
cl,2559
mounti,9162
jeopard,7376
payoff,10389
mad,8403
welcometocanada,15345
bribe,1678
mail,8429
campbel,1919
trigger,14356
riseupab,11956
noelgibney,9584
healthstandards,6373
uncategorized,14617
chloe,2451
tse,14450
contributor,3011
worri,15598
substanc,13486
hatemong,6322
flout,5338
harperisamenac,6297
exp,4902
behalf,1247
squirrel,13190
bounti,1600
nut,9749
headlin,6352
alta,455
declin,3559
furey,5655
touch,14226
aris,759
simon,12795
shiftaction,12663
influenti,7024
usher,14890
ujzkjg,14574
pretext,10985
savemedicar,12321
scoopercooper,12399
franco,5512
anglo,578
drschouinard,4225
blatant,1447
disregard,3968
boggl,1534
summari,13525
shitshow,12684
mslutzmann,9198
alloc,437
mid,8848
stronger,13432
unus,14819
eugen,4799
cbctoronto,2159
flit,5327
bake,1066
frame,5504
combin,2768
photo,10577
emaci,4528
polar,10754
bear,1214
billyarmagh,1378
ordeal,10017
dix,4020
henry,6434
with,15517
unvaccinated,14823
ar,727
assumpt,856
decoupl,3567
punditclass,11227
krzxfg,7812
rcovidiotmp,11469
fourwinns,5483
await,993
ikpmhm,6819
consensu,2933
rythmol,12162
placehold,10658
redistribut,11582
vaccineswork,14939
pattyhajdu,10362
testingtest,13875
isthisthingon,7242
dictatorship,3819
honoure,6579
climatesolut,2643
fan,5054
guardian,6161
hid,6468
settl,12562
greatest,6063
ambit,480
strongest,13435
intend,7117
rapidli,11430
sherrilynne,12657
paper,10248
tighten,14093
launder,7932
ownership,10183
nervou,9445
regime,11620
pst,11173
robina,11990
aryubw,804
lailuma,7864
sadid,12201
rsvp,12095
ixexh,7271
afghanistanwomen,252
afloat,257
impolit,6881
confin,2895
labourconfer,7845
mailplus,8432
modular,9063
reactor,11481
mine,8916
policyoptions,10769
irpp,7210
magazines,8413
augu,920
orient,10029
optim,10005
mission,8985
refresh,11604
reynold,11892
rw,12153
scar,12344
loool,8282
priceless,10998
implor,6879
kate,7603
karn,7600
tsa,14449
pool,10814
brag,1628
scleroderma,12393
bravo,1643
payer,10382
cyberbulli,3391
attitud,900
shiver,12688
yvr,15819
oakbay,9773
saanich,12180
harsh,6307
atmospher,883
deep,3581
breath,1657
relax,11659
agw,303
corey,3050
elli,4509
tackl,13675
reut,11861
rs,12091
atkeiq,878
bode,1528
absent,85
onsc,9941
zarei,15842
iran,7197
goc,5931
nahayatt,9303
genderpaygap,5755
orgn,10028
zn,15890
deza,3790
totalitarian,14222
policebrut,10761
markchangizi,8553
rail,11387
blanket,1445
wearecanproud,15305
substanceabus,13488
veebeethedoggo,15011
favourit,5101
stratmeet,13400
caucusmeet,2113
dogswelcom,4065
inclusiveteam,6929
newcandid,9466
aga,275
doa,4040
olp,9894
boq,1575
jerk,7379
scoop,12398
stolen,13349
comfi,2777
nativ,9354
nehiyahskwew,9428
pamlongco,10225
backstab,1044
tepid,13839
pain,10206
lieuten,8136
governor,5993
drum,4232
jeffrybak,7362
stalwart,13223
pillar,10614
beaverton,1225
awnkv,1005
premis,10954
revolt,11881
cheryl,2407
gallant,5684
pembrok,10428
counterpart,3102
rant,11425
php,10583
https,6663
postelect,10862
usweb,14899
zoom,15899
intens,7118
toy,14248
often,9858
isi,7225
detaine,3753
lifeboat,8139
southern,13073
fallen,5036
chao,2346
forsaken,5457
drivandalism,4200
unvarnish,14824
soother,13049
voteophelia,15158
imposs,6888
enoughisenoughkenney,4649
landryles,7889
blain,1435
abundantli,97
unfit,14691
premierbhiggs,10951
compliment,2844
barrel,1115
kilometre,7718
avmjwxd_grygjr,987
supporthealthcarework,13568
asch,808
conform,2903
tyihmkcfja,14523
percentag,10460
boomslangjj,1566
scarbto,12345
aishamd_,343
stoplicensingpot,13369
gambl,5689
oncannabisstor,9908
kpointo,7798
aaronwherry,24
earn,4341
markstrahl,8566
intersect,7140
yahoo,15701
vi,15046
omiss,9901
commiss,2794
allianc,431
mother,9152
gawd,5731
belong,1273
nra,9710
over,10130
banassaultrifl,1083
intermedi,7131
cashflow,2080
commodities,2802
cnm,2689
blood,1485
zfocgifla,15868
newblueontario,9464
bolivia,1544
aljazeera,418
opinions,9988
nejsnave,9435
kheiriddin,7691
probe,11038
elnx,4514
lavscam,7945
distinct,3986
deliveri,3642
me,8687
theglobalawakn,13929
spectrum,13113
constrain,2969
monbiot,9083
topic,14194
hcviz,6347
ati,876
uncoop,14636
atip,877
patienc,10347
cdnfoi,2213
journalismmatt,7477
brent_t_jolly,1664
calendar,1883
hilltimes,6491
newswire,9495
cdnedu,2208
formid,5454
decarbonis,3541
bereav,1293
assent,838
creation,3226
gotransit,5977
urbanplan,14872
vxwjtp,15192
just,7540
framework,5505
reader,11484
feedback,5143
heinou,6411
ethiopian,4793
eritrean,4750
ladi,7858
coher,2722
dish,3937
va__in,14913
curquhartgloba,3355
alpha,447
opinio,9986
trudeaueugen,14395
conflictofintrestfreeland,2901
code,2705
ignorn,6806
trystian_c,14446
jwr,7575
rope,12044
brighter,1691
decision,3555
mak,8445
factor,4996
hkcvgifup,6519
print,11016
ctvatlantic,3313
equival,4728
grift,6116
nobbl,9573
aaronhoyland,23
frontrunn,5607
vaccinatecanadian,14924
thegreatreset,13932
capita,2013
oecd,9831
thejohnrobson,13942
tigray,14096
abiy,53
ahm,309
tigraygenocid,14099
simpson,12803
rampant,11405
glare,5872
humili,6696
talent,13703
uccan,14547
progressivechristian,11081
unitedchurchcd,14732
gatineau,5727
bridg,1683
newprofilep,9482
graphic,6037
nursetwitt,9747
unspeak,14798
myth,9287
sacrosanct,12194
disciplin,3903
familiar,5049
guilti,6176
samhersh,12258
prompt,11098
nedryun,9415
sometim,13030
brilliant,1694
notabl,9654
sickli,12748
coward,3173
ma,8383
impress,6891
mêlée,9296
bywogiemv,1850
ohiagiemw,9864
bent,1289
bloodonhishand,1488
crippl,3253
alvie_barr,465
somecanuckchic,13023
unwil,14833
injuri,7050
rankandfile,11417
our,10080
history,6512
uniony,14727
sticker,13327
drought,4221
skimp,12855
osteoporosi,10045
pureblood,11239
nojabform,9591
crimesagainsthuman,3250
millen,8896
dalton,3423
prize,11033
yell,15727
recept,11529
unreal,14774
classroom,2580
camh,1914
mmt,9030
banquedefrance,1102
girl,5853
soldier,13009
khawlis,7689
possess,10857
somebodi,13022
analys,533
fiction,5194
antivaxmoron,645
coviddeni,3141
deworm,3789
pusher,11256
geraldkutney,5792
brazil,1647
features,5125
divorc,4019
medicaltyranni,8725
libéraux,8125
été,15936
homm,6565
minorité,8939
étrangèr,15935
éthiopi,15934
abdiqué,38
responsabilité,11818
protéger,11139
tigréenn,14100
resté,11829
silencieux,12779
guerr,6168
circul,2525
ginetta,5851
salvalaggio,12252
goldman,5949
sach,12186
analyst,536
bull,1776
shill,12664
cow,3172
fart,5074
reduct,11588
unregul,14778
although,461
overh,10140
overvalu,10170
humpday,6700
leftist,8011
segreg,12495
vaxtothemax,14998
belli,1269
eagl,4334
scout,12414
buddhist,1758
monk,9100
wrap,15621
biolog,1392
picker,10595
trucker,14383
waiter,15207
ecosystem,4389
buckl,1755
underpaid,14654
saaich,12179
uncrack,14638
virtu,15098
signal,12769
realist,11496
mislead,8971
labour,7844
looniepolitics,8281
horrif,6599
brave,1641
feminin,5158
gu,6155
acab,105
brain,1630
firm,5261
compos,2848
mossad,9147
strongli,13436
pipedream,10629
rev,11865
cheri,2403
dinovo,3860
sckdgieq,12392
christianactivist,2479
nctr,9397
mediacentre,8709
pr,10901
aggrav,285
lmi,8223
autom,959
peterstwit,10520
smdh,12933
nuclear,9725
subsid,13481
anders_aslund,552
advantag,214
poli,10758
bumbl,1783
hottak,6622
san,12261
context,2995
theophanesrex,13960
vice,15053
iiyn,6814
parkour,10280
cement,2273
washington,15258
geopolitics,5785
af,233
hscoffield,6657
aww,1010
rear,11506
ugli,14561
cepeo,2287
école,15922
publiqu,11208
fordnat,5424
indefinit,6953
statutori,13269
dark,3449
rose,12049
lemay,8035
escal,4761
econ,4376
intel,7114
elite,4503
masquerad,8604
plea,10694
democracy,3660
from,5598
autocraci,955
jok,7458
wallstreet,15224
ft,5616
ae,227
rruuam,12090
bffdc,1335
christ,2476
femal,5156
progressivetheolog,11083
commod,2800
throne,14058
speech,13115
gibberish,5831
roundup,12073
eleventy,4492
routineproceedings,12077
rou,12065
needl,9417
permiss,10482
trudeaumania,14402
settlercollector,12565
ian,6752
tip,14124
unteach,14808
idleknowmor,6786
suxfmj,13617
aug,919
ipolit,7191
ott,10056
reneg,11710
blahblahblah,1433
thebigstal,13908
spot,13159
country,3108
psyop,11185
tortur,14217
motiv,9156
ctvtoronto,3322
cruel,3284
nicknam,9532
unelect,14677
publ,11191
scrutini,12433
fertilis,5171
unherd,14704
cano,1996
rafi,11381
tahmazian,13680
cnq,2691
hwx,6722
meg,8735
cj,2550
bte,1747
erf,4735
gxe,6200
tcw,13764
tve,14490
ath,872
cve,3385
wcp,15283
oott,9966
supp,13560
oversuppli,10163
meantim,8692
bleed,1454
wid,15449
surveymonkey,13601
bipostelecti,1397
crsb,3278
withold,15523
tomparkn,14179
foundat,5478
md,8683
misinfo,8967
dna,4037
infertil,7014
autoimmun,958
physician,10588
bunk,1791
contri,3009
lester,8059
pearson,10407
transform,14292
gpdgilf,6005
pseudosci,11169
stakehold,13218
wmshbg,15535
subs,13475
natobserver,9360
drawn,4176
widespread,15453
amnesti,509
craven,3215
covidca,3135
erinotool,4748
kyle,7832
shewchuk,12658
georgechah,5787
jagsahota,7298
pamphletswap,10228
pamphletg,10227
cmgarxm,2679
coût,3183
effar,4422
changement,2337
climatiqu,2646
assnat,852
tvanouvelles,14489
cha,2318
kell,7631
interven,7142
gotten,5979
joececiyyc,7442
climateweek,2645
culprit,3337
hosp,6608
regardless,11616
cheridinovo,2404
inbr,6911
sanction,12264
palestine,10218
duress,4279
ind,6947
hippocrat,6502
oath,9779
gag,5675
dodg,4058
devot,3785
prim,11002
ministership,8930
martin,8577
stir,13337
dissent,3978
bds,1209
or,10012
debunk,3535
penal,10430
wendyglauser,15352
pray,10912
kesmithnb,7671
rain,11390
suntooz,13548
blackout,1429
spat,13094
civilian,2548
sterner,13318
uiexn,14569
leverag,8073
otherwis,10051
noprideingenocid,9628
updates,14846
misogy,8974
katharin,7606
circuit,2524
crumbl,3287
dire,3874
weekli,15333
stole,13348
outdoor,10096
enthusiast,4669
item,7250
catherin,2101
grenier,6105
militar,8890
chacun,2319
soi,13001
rasselin,11439
rappellera,11435
ailleur,322
mourir,9164
pensionnat,10448
étaient,15931
peu,10533
soldat,13008
canadien,1969
pendant,10435
gm,5914
yvpmc,15818
journéenationaledevéritéetréconcili,7484
brigittebureau,1693
resettl,11781
afghanrefuge,253
aufrvvnw,918
riseup,11955
buster,1817
theatlantic,13902
ideas,6775
aezqxjlrdeyr,232
trillion,14358
dump,4269
relentlessli,11667
fook,5393
manoeuvr,8504
thermal,13985
whine,15409
dot,4116
puppet,11234
afganistan,245
warprofit,15247
disastercapit,3896
yemen,15731
saudiarabia,12312
johna,7446
mediocr,8729
minister,8929
dave,3467
aker,356
frankli,5522
inconsist,6935
stoop,13357
footsi,5403
goodgovern,5959
rep,11718
neoliber,9440
banalplay,1081
obsess,9797
politic,10775
lawn,7949
boomer,1564
beer,1237
supplychain,13566
tgam,13882
ykeu,15751
heads,6355
torontocouncil,14208
freealbertastrategy,5542
rocket,12006
estate,4779
ho,6527
startl,13245
til,14103
kills,7716
hyperpartisan,6739
tweed,14496
locat,8243
corner,3053
brook,1720
brian,1672
confound,2904
windfal,15486
hydrocarbon,6727
flow,5339
energ,4619
flog,5330
pot,10873
coffe,2715
atqem,885
sav,12315
outsourc,10123
disingenu,3944
fanci,5056
counter,3100
cda,2187
cdnheritage,2218
frustrat,5614
contractor,3005
feds,5139
liberti,8116
method,8813
led,8001
infring,7037
civilright,2549
cos,3079
scott,12406
szyslak,13667
closest,2661
tracker,14260
eventu,4827
accid,125
bigli,1355
client,2609
closer,2660
payrol,10391
triumphant,14365
shape,12622
vagu,14945
compulsori,2861
omits,9903
vacci,14920
ear,4335
bootlick,1572
roc,12002
qe,11279
centric,2282
conf,2890
bcexit,1174
conting,2998
fowardforeveryon,5485
omg,9899
bail,1062
facil,4990
transmiss,14297
frank,5519
apartheidisrael,673
mmdkurd,9022
msn,9202
resignotool,11796
buckley,1756
slate,12876
addict,187
prayer,10913
philipturnbull,10554
twoprong,14516
prod,11053
slide,12895
coincid,2726
stingray,13335
walsh,15226
admin,198
stphnmaher,13386
express,4936
griev,6113
distanc,3984
illog,6830
riddl,11925
qualiti,11301
elijahschaffer,4498
lauch,7924
underscor,14657
defundpolic,3617
animos,585
newfoundlander,9477
douch,4125
hole,6545
maniac,8488
betw,1323
_anyone_,3
_any_,2
cryptograph,3293
mosbi,9145
genet,5763
suscept,13608
diabet,3801
airlin,337
united,14731
pogg,10742
impair,6858
enshrin,4657
flesh,5313
laitysquare,7866
theolog,13958
apartheid,672
dites,3999
celui,2272
recit,11534
poser,10854
covidqc,3159
dossier,4115
substack,13485
marxist,8587
lunat,8352
outer,10097
rabid,11361
mob,9044
presstitut,10977
justinjourno,7558
nomandatoryvaccin,9594
superfici,13552
lip,8184
anbynj,544
deem,3579
inferior,7013
covidpass,3158
tieredsocieti,14090
divideandconqu,4015
facismherewecom,4992
coin,2725
wheel,15394
femisit,5160
daysoftigraygenocid,3498
msm,9199
branch,1636
gop,5969
stream,13406
dianemariepost,3813
noon,9623
zurqm,15914
las,7911
strand,13391
biz,1415
purpos,11248
credibilityon,3232
makethetoughcal,8453
wimp,15482
minorityliberalgovern,8938
publicunion,11207
frontsource,5608
jjhorgan,7415
blair,1436
cwbqh,3388
kinsellawarren,7737
karen,7594
cocq,2703
migrantwork,8864
farmtario,5071
tho,14031
mediajtpassagain,8713
besid,1305
toadamvaughan,14148
cartoon,2071
jtispoindexter,7506
starter,13244
doom,4106
attract,903
thompsonian_m,14036
elizabeth,4505
viabil,15048
interim,7130
debra,3531
eindigu,4449
chatnewstoday,2376
eli,4495
moribund,9131
outsiz,10122
wed,15321
gunni,6185
canadatal,1944
horizont,6595
recoil,11544
instantli,7092
behav,1248
tx,14518
fl,5295
gambler,5690
fold,5372
alright,452
woo,15563
brainwash,1633
drdavidsamadi,4179
upper,14857
milley,8900
cspan,3302
truck,14382
humanitarian,6687
aid,319
starv,13248
stoptigrayfamin,13376
rightw,11941
infiltr,7016
obstruct,9802
famin,5052
mill,8895
african,265
blacklivesmatt,1425
analberta,531
cnbc,2685
narcot,9321
heh,6407
amb,477
ccbc,2172
bilater,1362
archdioces,735
greek,6071
parliamentarian,10288
αρχιεπισκοπή,15939
συγχαίρει,15944
τους,15945
ελληνοκαναδούς,15941
που,15943
εξελέγησαν,15942
βουλευτές,15940
goarchdiocese,5929
general,5758
politicoottawa,10787
statuari,13266
stoptigaryfamin,13375
tigrayfamin,14098
crise,3254
northern,9641
ethiopia,4792
who,15428
diagnos,3803
vdazm,15008
ckont,2558
trickl,14354
empti,4576
stranglehold,13394
astroturf,864
canadianenergynewsnetwork,1954
transitio,14295
sieg,12760
blockag,1471
perish,10475
concret,2880
ofbfl,9835
unfold,14694
climateactionnow,2619
keepitintheground,7623
ajenglish,345
blurb,1510
enb,4581
crude_quality_matt,3283
unchang,14624
dwnews,4296
restor,11825
sculptur,12435
misrepres,8980
desmarais,3731
ambassador,478
journaldemontreal,7475
oti,10052
jhu,7398
edu,4415
wednesdaymorn,15325
forkedtonguekenney,5447
liar,8094
criminalneglig,3252
fothermuck,5475
mrtopple,9189
awww,1011
mbpolu,8665
deck,3557
bobrae,1525
jim,7404
vibert,15052
rescu,11769
équip,15929
secour,12465
sain,12226
totten,14224
uswdistrict,14898
firmli,5263
shed,12639
rwnj,12154
blue,1499
inevit,7004
reposit,11740
chianetta,2414
jeez,7356
wreckoncili,15624
christibelcour,2480
rec,11520
surplu,13589
bray,1644
callforinquiri,1896
thefthofneve,13927
emb,4532
anitaanandmp,590
ultra,14586
ripe,11951
att,890
tvhzgiz,14491
blahblahblahhypocrisi,1434
greennewdealnow,6088
qualif,11299
creepi,3239
thebicykyle,13907
snub,12968
menac,8761
egg,4433
ham,6235
weakass,15290
rosiebarton,12058
janericlerner,7318
loop,8284
annamiepaul,600
conjectur,2915
voterobgill,15163
fallout,5037
bleak,1452
overus,10169
surreal,13593
politi,10774
kwxb,7827
hospitalis,6610
slightli,12899
stephenlautens,13309
surfac,13584
haircut,6220
kqgch,7800
suburb,13496
itsourvot,7259
mediafail,8712
spotti,13164
skeptic,12848
mipj,8945
playwright,10693
heartili,6385
amarjeetsohiye,472
jadon,7293
burden,1794
clipid,2653
shandro,12618
sabotag,12181
dealt,3518
creator,3228
templat,13813
yyfk,15835
potoc,10878
chml,2452
newdeathparti,9470
va,14912
passer,10322
doigt,4067
tamalama,13712
ugh,14559
carymarules,2074
mna,9032
mmmkay,9027
puppi,11235
cheaper,2383
cuter,3379
ottawavani,10066
multiculturalmeanderings,9235
kurt,7824
leavin,7997
regrett,11634
bioethicist,1391
teamzeronews,13775
leadershipmatt,7979
agri,299
input,7065
monopoli,9104
pbr,10395
agtwitt,302
seed,12487
dailyyonder,3417
commentary,2790
aft,267
liberal,8101
yuen,15807
pau,10363
meng,8764
scumbag,12436
notohuawei,9673
omit,9902
preview,10991
bruce,1729
mackinnon,8397
hungri,6704
afoul,260
odd,9823
dept,3705
ski,12851
bum,1782
outofhisdepth,10113
kenneymoron,7647
kennyli,7655
kenneykillsalberta,7645
david_moscrop,3475
mockeri,9050
cycl,3395
hall,6227
patgagnon_,10340
ancien,548
vendeur,15018
techno,13784
régime,12169
autoritair,965
droitsdelapersonn,4215
encor,4586
scrupul,12431
fthtq,5617
émiratsarabesuni,15927
breach,1648
bilingu,1364
pretens,10983
stalinist,13220
consign,2958
slighest,12896
grip,6121
search,12453
xenophobia,15666
anatolemarsoui,542
innovativeresearch,7060
jesu,7389
mattjohnstonca,8629
acid,149
delus,3647
ctvmontreal,3317
criteria,3258
disord,3956
sociopath,12992
m_s_fricker,8382
lure,8357
crb,3222
globalnew,5896
rvpednpk,12152
imam,6840
shahrukh,12603
islaminmot,7227
darryl,3454
wettlauf,15374
consolid,2960
insatisfact,7071
openli,9978
commi,2793
rile,11944
basketbal,1138
